category	over_represented_pvalue	under_represented_pvalue	numDEInCat	numInCat	term	ontology
GO:0007156	0.000960693470452679	0.999692167131203	14	165	homophilic cell adhesion via plasma membrane adhesion molecules	BP
GO:0001798	0.000970319786502088	0.999994095193324	2	3	positive regulation of type IIa hypersensitivity	BP
GO:0048343	0.00101341363678827	1	2	2	paraxial mesodermal cell fate commitment	BP
GO:0014728	0.0010158021407527	1	2	2	regulation of the force of skeletal muscle contraction	BP
GO:0072156	0.00105384652197454	1	2	2	distal tubule morphogenesis	BP
GO:0048743	0.00108697628579868	0.999961759933572	3	8	positive regulation of skeletal muscle fiber development	BP
GO:1902257	0.00109961418383622	1	2	2	negative regulation of apoptotic process involved in outflow tract morphogenesis	BP
GO:0061036	0.00125535610099107	0.999904525146723	4	17	positive regulation of cartilage development	BP
GO:0035914	0.00127471304048257	0.99980682645846	6	53	skeletal muscle cell differentiation	BP
GO:0099560	0.00132952655853718	0.9998485453662	5	26	synaptic membrane adhesion	BP
GO:0045026	0.00136600382509643	0.999990102807275	2	3	plasma membrane fusion	BP
GO:0060079	0.00150770142984697	0.999718874190752	7	61	excitatory postsynaptic potential	BP
GO:0001805	0.00156792850839135	0.999987809901589	2	3	positive regulation of type III hypersensitivity	BP
GO:0031448	0.00164006607841344	0.999986952009607	2	3	positive regulation of fast-twitch skeletal muscle fiber contraction	BP
GO:0002063	0.00169269956347445	0.999857483717764	4	19	chondrocyte development	BP
GO:0001756	0.00170933206485487	0.999725896053784	6	52	somitogenesis	BP
GO:0036037	0.0018036392510893	0.999984934329404	2	3	CD8-positive, alpha-beta T cell activation	BP
GO:1904393	0.00203267289511306	0.999981947130887	2	3	regulation of skeletal muscle acetylcholine-gated channel clustering	BP
GO:0050807	0.00205308324648321	0.999733627653387	5	34	regulation of synapse organization	BP
GO:0045988	0.00211805402487883	0.999972914656441	2	4	negative regulation of striated muscle contraction	BP
GO:0070296	0.00217541204454022	0.99991678366513	3	6	sarcoplasmic reticulum calcium ion transport	BP
GO:0010831	0.00222066393697348	0.999888285750559	3	11	positive regulation of myotube differentiation	BP
GO:0045820	0.00222273817124952	0.99988213857079	3	14	negative regulation of glycolytic process	BP
GO:0030644	0.00223284955983323	0.999887454632569	3	11	intracellular chloride ion homeostasis	BP
GO:0001501	0.00223518453098914	0.999428608878102	9	103	skeletal system development	BP
GO:0060306	0.00231710949270477	0.999884721976113	3	10	regulation of membrane repolarization	BP
GO:0014719	0.00235619205048201	0.999977423177104	2	3	skeletal muscle satellite cell activation	BP
GO:1903278	0.00240075296528763	0.999967263235323	2	4	positive regulation of sodium ion export across plasma membrane	BP
GO:0007219	0.00252802601258985	0.999339859039392	9	111	Notch signaling pathway	BP
GO:0044782	0.0025858497282562	0.999747081059081	4	24	cilium organization	BP
GO:0008285	0.00266229447260032	0.998864957253003	19	377	negative regulation of cell population proliferation	BP
GO:1901203	0.00271531905718725	0.999960557479877	2	4	positive regulation of extracellular matrix assembly	BP
GO:0071392	0.0029364939796301	0.999578737775493	5	42	cellular response to estradiol stimulus	BP
GO:0032493	0.00297178861447404	0.999967904911836	2	3	response to bacterial lipoprotein	BP
GO:0071221	0.00303333223819943	0.999966891524656	2	3	cellular response to bacterial lipopeptide	BP
GO:0043268	0.00314270790537189	0.99981734235138	3	12	positive regulation of potassium ion transport	BP
GO:0021778	0.00325649477097404	0.999963127036739	2	3	oligodendrocyte cell fate specification	BP
GO:0050804	0.00328795618663557	0.999195198583797	8	85	modulation of chemical synaptic transmission	BP
GO:0090131	0.00334098160874573	0.999937396293817	2	5	mesenchyme migration	BP
GO:0051967	0.00340576318542366	0.999800474109906	3	11	negative regulation of synaptic transmission, glutamatergic	BP
GO:0048630	0.00356656772051036	0.999940382318764	2	4	skeletal muscle tissue growth	BP
GO:0072144	0.00359875755770613	0.99993956467929	2	4	glomerular mesangial cell development	BP
GO:0019233	0.00380485092349625	0.999153323416489	7	75	sensory perception of pain	BP
GO:0099173	0.00386731811456817	0.999757901043319	3	12	postsynapse organization	BP
GO:0042590	0.00401295425947351	0.999917361073074	2	5	antigen processing and presentation of exogenous peptide antigen via MHC class I	BP
GO:0048741	0.00402397526442198	0.999554579787193	4	24	skeletal muscle fiber development	BP
GO:0001662	0.00402756264726177	0.999380123963978	5	40	behavioral fear response	BP
GO:1902731	0.00413789345384201	0.999925313520785	2	4	negative regulation of chondrocyte proliferation	BP
GO:0014032	0.00419065436096333	0.99953078896662	4	24	neural crest cell development	BP
GO:0050885	0.00421202312747081	0.999185308463603	6	57	neuromuscular process controlling balance	BP
GO:0048709	0.00425148517789456	0.99933855440012	5	39	oligodendrocyte differentiation	BP
GO:0006942	0.00426457866245309	0.999909379445021	2	5	regulation of striated muscle contraction	BP
GO:0090258	0.00434401716369862	0.999898700221575	2	6	negative regulation of mitochondrial fission	BP
GO:1902723	0.00446825082011657	0.99991607949301	2	4	negative regulation of skeletal muscle satellite cell proliferation	BP
GO:0060923	0.00465660372932287	0.999910650492622	2	4	cardiac muscle cell fate commitment	BP
GO:0001503	0.00468094000559054	0.998774263914899	8	106	ossification	BP
GO:1902725	0.0047041273110676	0.999909262206034	2	4	negative regulation of satellite cell differentiation	BP
GO:0003007	0.00480837148273514	0.999043308137074	6	58	heart morphogenesis	BP
GO:0071313	0.00488092900317158	0.999693204604381	3	9	cellular response to caffeine	BP
GO:0051965	0.00488701424664578	0.998866182031276	7	69	positive regulation of synapse assembly	BP
GO:0090209	0.00532010905010026	0.999873247841606	2	5	negative regulation of triglyceride metabolic process	BP
GO:0014850	0.00550059329176961	0.999338108473952	4	23	response to muscle activity	BP
GO:0021545	0.0055477347743176	0.999883418921915	2	4	cranial nerve development	BP
GO:1990523	0.00568213127050817	0.999879098239091	2	4	bone regeneration	BP
GO:0060078	0.00623899472063672	0.998695101672245	6	54	regulation of postsynaptic membrane potential	BP
GO:0045580	0.00629800211383506	0.99950434535237	3	16	regulation of T cell differentiation	BP
GO:0003413	0.00669576671287882	0.999820227871414	2	5	chondrocyte differentiation involved in endochondral bone morphogenesis	BP
GO:0038094	0.00679441167318763	0.999800273587721	2	6	Fc-gamma receptor signaling pathway	BP
GO:0097065	0.00716934680315153	0.999800534732657	2	5	anterior head development	BP
GO:0048839	0.00751779301338301	0.998352104246357	6	62	inner ear development	BP
GO:0071599	0.00755125783122366	0.999752592424459	2	7	otic vesicle development	BP
GO:0099519	0.00789847454760562	0.999800392578042	2	4	dense core granule cytoskeletal transport	BP
GO:1904798	0.00813639394710436	0.999722857607777	2	7	positive regulation of core promoter binding	BP
GO:0070294	0.00820056836076718	0.999755255171805	2	5	renal sodium ion absorption	BP
GO:0061098	0.00834866849883172	0.998459786312627	5	44	positive regulation of protein tyrosine kinase activity	BP
GO:0071157	0.00839980714285379	0.999244186647908	3	20	NA	NA
GO:0072137	0.0085747472747593	0.999773753087381	2	4	condensed mesenchymal cell proliferation	BP
GO:0021529	0.00857803486422402	0.999737888644491	2	5	spinal cord oligodendrocyte cell differentiation	BP
GO:1901897	0.0086040855352717	0.999772571149103	2	4	regulation of relaxation of cardiac muscle	BP
GO:0045893	0.00875641799981585	0.995299711613415	26	605	positive regulation of DNA-templated transcription	BP
GO:1901018	0.00913296155232123	0.999686750816419	2	6	positive regulation of potassium ion transmembrane transporter activity	BP
GO:1903288	0.00926766970877478	0.999679685279769	2	6	positive regulation of potassium ion import across plasma membrane	BP
GO:0050881	0.00935545970727662	0.999675051105614	2	6	musculoskeletal movement	BP
GO:0051480	0.00938753619271158	0.998217857037305	5	44	regulation of cytosolic calcium ion concentration	BP
GO:2001014	0.00939159517838556	0.999673136878982	2	6	regulation of skeletal muscle cell differentiation	BP
GO:0016048	0.00960156413875835	0.999688749336593	2	5	detection of temperature stimulus	BP
GO:0045759	0.00965598108463652	0.999686054932587	2	5	negative regulation of action potential	BP
GO:0030199	0.00980129350920864	0.998111674483907	5	47	collagen fibril organization	BP
GO:0060350	0.00983335958046757	0.999649419906765	2	6	endochondral bone morphogenesis	BP
GO:0042158	0.00989238782963373	0.999646207094564	2	6	lipoprotein biosynthetic process	BP
GO:0014905	0.0105948038277667	0.999585718490083	2	7	myoblast fusion involved in skeletal muscle regeneration	BP
GO:0006883	0.0108066342182423	0.99893970613308	3	19	intracellular sodium ion homeostasis	BP
GO:0042493	0.0112425354982357	0.995020828156709	15	328	NA	NA
GO:0001707	0.0112716897577718	0.998256743437283	4	37	mesoderm formation	BP
GO:0061185	0.0114967012481585	1	1	1	negative regulation of dermatome development	BP
GO:0032892	0.0115062060806099	1	1	1	positive regulation of organic acid transport	BP
GO:1903797	0.0115062060806099	1	1	1	positive regulation of inorganic anion transmembrane transport	BP
GO:0009395	0.011572654025012	0.998835454080232	3	19	phospholipid catabolic process	BP
GO:0045661	0.0116851410443597	0.999543871491967	2	6	regulation of myoblast differentiation	BP
GO:0014063	0.0117493323324319	0.999540040694649	2	6	negative regulation of serotonin secretion	BP
GO:0070244	0.0118186226075034	0.999510563127744	2	7	negative regulation of thymocyte apoptotic process	BP
GO:0006507	0.011854530073126	1	1	1	GPI anchor release	BP
GO:0071401	0.011854530073126	1	1	1	cellular response to triglyceride	BP
GO:0045471	0.0120111146704119	0.996277269908526	8	134	response to ethanol	BP
GO:0072286	0.0120298220273247	1	1	1	metanephric connecting tubule development	BP
GO:0045932	0.0120974650496365	1	1	1	negative regulation of muscle contraction	BP
GO:0007517	0.0121185388400392	0.997510009058379	5	59	muscle organ development	BP
GO:0055009	0.0121958121671972	0.999467080265785	2	8	atrial cardiac muscle tissue morphogenesis	BP
GO:0032808	0.0122520275160103	0.999509654367875	2	6	lacrimal gland development	BP
GO:0030593	0.0123576729760534	0.997424744249421	5	74	neutrophil chemotaxis	BP
GO:0051582	0.012360344118594	1	1	1	positive regulation of neurotransmitter uptake	BP
GO:1905366	0.012360344118594	1	1	1	negative regulation of intralumenal vesicle formation	BP
GO:0046034	0.0123679373220854	0.998013572086079	4	44	ATP metabolic process	BP
GO:2000310	0.0125896368561737	0.998711294939663	3	17	regulation of NMDA receptor activity	BP
GO:0006855	0.0127282359951509	0.999480244400354	2	6	xenobiotic transmembrane transport	BP
GO:2000529	0.0127875191234888	1	1	1	positive regulation of myeloid dendritic cell chemotaxis	BP
GO:2000548	0.0127875191234888	1	1	1	negative regulation of dendritic cell dendrite assembly	BP
GO:1901017	0.0128844762609301	0.999441609639406	2	7	negative regulation of potassium ion transmembrane transporter activity	BP
GO:0033275	0.0129091448793795	1	1	1	actin-myosin filament sliding	BP
GO:0060287	0.0131099471862015	0.999426618028217	2	7	epithelial cilium movement involved in determination of left/right asymmetry	BP
GO:0001100	0.013123050973352	1	1	1	negative regulation of exit from mitosis	BP
GO:0034441	0.013182504961419	1	1	1	plasma lipoprotein particle oxidation	BP
GO:0042692	0.0133126144074956	0.998573112659669	3	21	muscle cell differentiation	BP
GO:0046676	0.0136940438119618	0.997757372819322	4	37	negative regulation of insulin secretion	BP
GO:0021944	0.0137218120384697	1	1	1	neuronal-glial interaction involved in hindbrain glial-mediated radial cell migration	BP
GO:0120036	0.0137218120384697	1	1	1	plasma membrane bounded cell projection organization	BP
GO:0050778	0.0137365201824407	0.999329164539692	2	10	positive regulation of immune response	BP
GO:0097119	0.0142840508532678	0.999380039932193	2	6	postsynaptic density protein 95 clustering	BP
GO:0048341	0.0144236993432334	0.999336530742618	2	7	paraxial mesoderm formation	BP
GO:0046321	0.0145383313891573	0.999283747139849	2	9	positive regulation of fatty acid oxidation	BP
GO:0099538	0.0145897491985465	1	1	1	synaptic signaling via neuropeptide	BP
GO:0021813	0.0149228987304532	1	1	1	cell-cell adhesion involved in neuronal-glial interactions involved in cerebral cortex radial glia guided migration	BP
GO:0051899	0.014924227204202	0.998339522353546	3	20	membrane depolarization	BP
GO:0042542	0.0150566551693907	0.996722925341056	5	64	response to hydrogen peroxide	BP
GO:0035726	0.0150943899915413	0.999288779166381	2	7	common myeloid progenitor cell proliferation	BP
GO:0030336	0.0151173229890055	0.995135972300162	8	118	negative regulation of cell migration	BP
GO:0071397	0.0151359710034565	0.998316944843118	3	19	cellular response to cholesterol	BP
GO:0048260	0.0155161274997168	0.998204327194343	3	26	positive regulation of receptor-mediated endocytosis	BP
GO:0050877	0.0157595922399598	0.996560803419067	5	53	nervous system process	BP
GO:0006813	0.0162527510933413	0.994278803182864	9	136	potassium ion transport	BP
GO:0035249	0.0163471798658706	0.99719495191391	4	34	synaptic transmission, glutamatergic	BP
GO:0007271	0.0168711634940025	0.998046063102577	3	19	synaptic transmission, cholinergic	BP
GO:0010594	0.0168928335036732	0.999123280962779	2	8	regulation of endothelial cell migration	BP
GO:0032331	0.0170337315784927	0.997998149469271	3	21	negative regulation of chondrocyte differentiation	BP
GO:0045576	0.0170417555378061	0.999086824883978	2	9	mast cell activation	BP
GO:0032623	0.0171005885130008	0.99908199670966	2	9	interleukin-2 production	BP
GO:1905413	0.0171505998076197	1	1	1	regulation of dense core granule exocytosis	BP
GO:0030198	0.017173344761674	0.993495344507999	10	162	extracellular matrix organization	BP
GO:0009071	0.0172757701144246	1	1	1	serine family amino acid catabolic process	BP
GO:0046360	0.0172757701144246	1	1	1	2-oxobutyrate biosynthetic process	BP
GO:0030514	0.0173858761246005	0.9961070413529	5	54	negative regulation of BMP signaling pathway	BP
GO:0080170	0.0175290390930096	1	1	1	hydrogen peroxide transmembrane transport	BP
GO:0046928	0.0175415253373319	0.99790579722778	3	22	regulation of neurotransmitter secretion	BP
GO:0051782	0.0176554825922222	0.999061963830456	2	8	negative regulation of cell division	BP
GO:0048010	0.0179143295180554	0.997865485575131	3	20	vascular endothelial growth factor receptor signaling pathway	BP
GO:0008016	0.0180137060497446	0.997810207222944	3	24	regulation of heart contraction	BP
GO:1901896	0.0180483104333713	0.999112930894491	2	6	positive regulation of ATPase-coupled calcium transmembrane transporter activity	BP
GO:0045717	0.0187033928767087	0.998924719156834	2	10	negative regulation of fatty acid biosynthetic process	BP
GO:0060670	0.0189050948762812	0.998929598841898	2	9	branching involved in labyrinthine layer morphogenesis	BP
GO:0030154	0.0194225756280523	0.987993192944971	34	931	cell differentiation	BP
GO:1901739	0.0198646145014545	1	1	1	regulation of myoblast fusion	BP
GO:0007275	0.0199091157221173	0.987267650663222	39	1040	multicellular organism development	BP
GO:1905606	0.0200414608904423	0.996336506493934	4	35	regulation of presynapse assembly	BP
GO:0030903	0.020167930893217	0.998772858025698	2	11	notochord development	BP
GO:0002695	0.0204131117677402	1	1	1	negative regulation of leukocyte activation	BP
GO:0010948	0.0204131117677402	1	1	1	negative regulation of cell cycle process	BP
GO:0030264	0.0204131117677402	1	1	1	nuclear fragmentation involved in apoptotic nuclear change	BP
GO:0007494	0.020422739178628	0.998769640783343	2	10	midgut development	BP
GO:0006911	0.0211446643561501	0.997250941138344	3	26	phagocytosis, engulfment	BP
GO:0006198	0.0213346380992913	0.998711640151895	2	9	cAMP catabolic process	BP
GO:0070509	0.021907069030883	0.997168541662443	3	21	calcium ion import	BP
GO:0007626	0.0220485946768379	0.993059580247094	7	99	locomotory behavior	BP
GO:0045944	0.0224980914128057	0.985174594521038	43	1226	positive regulation of transcription by RNA polymerase II	BP
GO:0048739	0.022580756131361	0.998594370247289	2	9	NA	NA
GO:0006616	0.0227431341956977	0.998524604480877	2	11	SRP-dependent cotranslational protein targeting to membrane, translocation	BP
GO:0098655	0.0227556833030831	0.99358645061287	6	78	monoatomic cation transmembrane transport	BP
GO:2001171	0.0227704349679589	0.998447539413178	2	16	positive regulation of ATP biosynthetic process	BP
GO:0035903	0.0230698818844548	1	1	1	cellular response to immobilization stress	BP
GO:0051459	0.0230698818844548	1	1	1	regulation of corticotropin secretion	BP
GO:0051460	0.0230698818844548	1	1	1	negative regulation of corticotropin secretion	BP
GO:1900011	0.0230698818844548	1	1	1	negative regulation of corticotropin-releasing hormone receptor activity	BP
GO:0045654	0.0230993344348695	0.998488999663946	2	11	positive regulation of megakaryocyte differentiation	BP
GO:0001815	0.0233889821291269	1	1	1	positive regulation of antibody-dependent cellular cytotoxicity	BP
GO:0002715	0.0233889821291269	1	1	1	regulation of natural killer cell mediated immunity	BP
GO:0002717	0.0233889821291269	1	1	1	positive regulation of natural killer cell mediated immunity	BP
GO:2001187	0.0233889821291269	1	1	1	positive regulation of CD8-positive, alpha-beta T cell activation	BP
GO:0051481	0.0233963905388959	0.996915190454448	3	20	negative regulation of cytosolic calcium ion concentration	BP
GO:0001657	0.0235237260125913	0.995440314253266	4	41	ureteric bud development	BP
GO:0022011	0.0238752393498362	0.99681126797474	3	21	myelination in peripheral nervous system	BP
GO:0046031	0.0238833156842028	0.999855977277521	1	2	ADP metabolic process	BP
GO:0046880	0.0239293009604258	1	1	1	regulation of follicle-stimulating hormone secretion	BP
GO:0030534	0.0239372194914175	0.995364652498022	4	37	adult behavior	BP
GO:0006681	0.0240184101505603	1	1	1	galactosylceramide metabolic process	BP
GO:0006941	0.0240666837237504	0.998390788962653	2	11	striated muscle contraction	BP
GO:0071250	0.024371791501404	1	1	1	cellular response to nitrite	BP
GO:1901860	0.024371791501404	1	1	1	positive regulation of mitochondrial DNA metabolic process	BP
GO:1901863	0.024371791501404	1	1	1	positive regulation of muscle tissue development	BP
GO:1904639	0.024371791501404	1	1	1	cellular response to resveratrol	BP
GO:2000184	0.024371791501404	1	1	1	positive regulation of progesterone biosynthetic process	BP
GO:0010734	0.0244568052062388	0.999848933441858	1	2	negative regulation of protein glutathionylation	BP
GO:0061874	0.0244884256213131	1	1	1	positive regulation of hepatic stellate cell contraction	BP
GO:0030518	0.0245524218901666	0.99844415316732	2	8	intracellular steroid hormone receptor signaling pathway	BP
GO:0035094	0.024555784760227	0.995170958358744	4	42	response to nicotine	BP
GO:0035695	0.024575496660963	1	1	1	mitophagy by internal vacuole formation	BP
GO:2000311	0.0249858474054571	0.996574450137505	3	23	regulation of AMPA receptor activity	BP
GO:0062234	0.0250308469449195	0.999841712266438	1	2	platelet activating factor catabolic process	BP
GO:2000035	0.0256458789594734	0.998254824921706	2	10	regulation of stem cell division	BP
GO:0002030	0.0258063571337084	1	1	1	inhibitory G protein-coupled receptor phosphorylation	BP
GO:0046469	0.0259802307908532	0.999829394582911	1	2	platelet activating factor metabolic process	BP
GO:0060272	0.0261298643073606	0.998203935732555	2	10	embryonic skeletal joint morphogenesis	BP
GO:0060009	0.0261376515482683	0.998148536288593	2	12	Sertoli cell development	BP
GO:0043403	0.0263526777720095	0.996263182641888	3	27	skeletal muscle tissue regeneration	BP
GO:0030101	0.0263612849633994	0.998124136753367	2	12	natural killer cell activation	BP
GO:0021589	0.0264060817243773	0.99982371747391	1	2	cerebellum structural organization	BP
GO:0060825	0.0264216118889711	1	1	1	fibroblast growth factor receptor signaling pathway involved in neural plate anterior/posterior pattern formation	BP
GO:0090193	0.0264216118889711	1	1	1	positive regulation of glomerulus development	BP
GO:2000313	0.0264216118889711	1	1	1	regulation of fibroblast growth factor receptor signaling pathway involved in neural plate anterior/posterior pattern formation	BP
GO:0010976	0.0264937002350112	0.989822548296118	9	163	positive regulation of neuron projection development	BP
GO:0090257	0.0265355359086932	1	1	1	regulation of muscle system process	BP
GO:1904025	0.0265355359086932	1	1	1	positive regulation of glucose catabolic process to lactate via pyruvate	BP
GO:0018146	0.0265857440443442	1	1	1	keratan sulfate biosynthetic process	BP
GO:0071560	0.0270223403626393	0.993172464431747	5	64	cellular response to transforming growth factor beta stimulus	BP
GO:0001774	0.0271699384934215	0.996081727552581	3	29	microglial cell activation	BP
GO:0099054	0.0272124774144038	0.998127497928548	2	9	presynapse assembly	BP
GO:1903976	0.0272134613115552	0.999812695497932	1	2	negative regulation of glial cell migration	BP
GO:0003429	0.0273737176574686	1	1	1	growth plate cartilage chondrocyte morphogenesis	BP
GO:0043524	0.0275556206405136	0.989336761643391	9	167	negative regulation of neuron apoptotic process	BP
GO:0045663	0.0277245192875183	0.99600298562271	3	26	positive regulation of myoblast differentiation	BP
GO:0003254	0.0278252570180253	0.998021575742869	2	10	regulation of membrane depolarization	BP
GO:0034765	0.0279215663439475	0.989221134474808	9	136	regulation of monoatomic ion transmembrane transport	BP
GO:0090366	0.0281312100919475	1	1	1	positive regulation of mRNA modification	BP
GO:0050707	0.0281959937082735	0.99798085983939	2	10	NA	NA
GO:0043056	0.0285136868164965	1	1	1	forward locomotion	BP
GO:0060419	0.0285136868164965	1	1	1	heart growth	BP
GO:0090361	0.0287376247616745	1	1	1	regulation of platelet-derived growth factor production	BP
GO:0006744	0.0289197967586861	0.997774581533541	2	15	ubiquinone biosynthetic process	BP
GO:0007213	0.0291485344479359	0.997874886968935	2	10	G protein-coupled acetylcholine receptor signaling pathway	BP
GO:0060174	0.0292151786434304	0.997867399747321	2	10	limb bud formation	BP
GO:2001222	0.0292445448396319	0.995777493239399	3	21	regulation of neuron migration	BP
GO:0001775	0.0292723095110866	0.997796245873706	2	12	cell activation	BP
GO:0031581	0.0292799643356742	0.99813231032547	2	6	hemidesmosome assembly	BP
GO:0001887	0.0294377996138058	0.999780575097158	1	2	selenium compound metabolic process	BP
GO:0090129	0.0295210418489819	0.997832915673363	2	10	positive regulation of synapse maturation	BP
GO:0090282	0.0296513494752315	1	1	1	NA	NA
GO:0007218	0.0296522014090262	0.991040507671426	6	105	neuropeptide signaling pathway	BP
GO:0009855	0.0297543456594695	1	1	1	determination of bilateral symmetry	BP
GO:0090242	0.0297543456594695	1	1	1	retinoic acid receptor signaling pathway involved in somitogenesis	BP
GO:2000272	0.0298029443780054	0.99551770367929	3	32	negative regulation of signaling receptor activity	BP
GO:1904394	0.0299516463325044	1	1	1	negative regulation of skeletal muscle acetylcholine-gated channel clustering	BP
GO:0099566	0.0301388383702889	0.997808477497079	2	9	regulation of postsynaptic cytosolic calcium ion concentration	BP
GO:0046620	0.030380380726205	0.997781343820759	2	9	regulation of organ growth	BP
GO:0090032	0.0303912625602661	1	1	1	negative regulation of steroid hormone biosynthetic process	BP
GO:0016331	0.0310144644371979	0.997623013440441	2	11	morphogenesis of embryonic epithelium	BP
GO:0031275	0.0311828921389544	1	1	1	NA	NA
GO:0001788	0.0314082025753898	1	1	1	antibody-dependent cellular cytotoxicity	BP
GO:0034150	0.0314566896452169	1	1	1	toll-like receptor 6 signaling pathway	BP
GO:0045822	0.0315464153042375	0.997599584320067	2	10	negative regulation of heart contraction	BP
GO:0034130	0.0316154375336254	1	1	1	toll-like receptor 1 signaling pathway	BP
GO:2000727	0.0316327308067931	0.997589449973905	2	10	positive regulation of cardiac muscle cell differentiation	BP
GO:0014891	0.0316374857182458	0.999746271600822	1	2	striated muscle atrophy	BP
GO:0014717	0.0316428628632463	1	1	1	regulation of satellite cell activation involved in skeletal muscle regeneration	BP
GO:0007220	0.0316480655171217	0.997587647903435	2	10	Notch receptor processing	BP
GO:0014741	0.0317049236692436	1	1	1	negative regulation of muscle hypertrophy	BP
GO:0048762	0.0317574328391975	0.997574781403285	2	10	mesenchymal cell differentiation	BP
GO:0003136	0.03191692186087	1	1	1	NA	NA
GO:0021874	0.03191692186087	1	1	1	Wnt signaling pathway involved in forebrain neuroblast division	BP
GO:0048337	0.03191692186087	1	1	1	positive regulation of mesodermal cell fate specification	BP
GO:0061317	0.03191692186087	1	1	1	canonical Wnt signaling pathway involved in cardiac muscle cell fate commitment	BP
GO:0090676	0.03191692186087	1	1	1	calcium ion transmembrane transport via low voltage-gated calcium channel	BP
GO:2000081	0.03191692186087	1	1	1	positive regulation of canonical Wnt signaling pathway involved in controlling type B pancreatic cell proliferation	BP
GO:0051053	0.0319650075248382	0.999740947494893	1	2	negative regulation of DNA metabolic process	BP
GO:0036413	0.032045329457564	0.999739633223454	1	2	NA	NA
GO:0043653	0.032059254057617	0.997464914410309	2	12	mitochondrial fragmentation involved in apoptotic process	BP
GO:1900138	0.0320631632376845	0.999739340958811	1	2	negative regulation of phospholipase A2 activity	BP
GO:0061029	0.0321143520133305	0.997491848090709	2	11	eyelid development in camera-type eye	BP
GO:0035491	0.0321469872029722	1	1	1	positive regulation of leukotriene production involved in inflammatory response	BP
GO:1901331	0.0321469872029722	1	1	1	positive regulation of odontoblast differentiation	BP
GO:0051695	0.0322720726016901	1	1	1	actin filament uncapping	BP
GO:0015794	0.0323230802038909	1	1	1	glycerol-3-phosphate transmembrane transport	BP
GO:0003197	0.0324052078955725	0.997456738594478	2	11	endocardial cushion development	BP
