category	over_represented_pvalue	under_represented_pvalue	numDEInCat	numInCat	term	ontology
GO:0061114	0.00688579829138085	1	1	1	branching involved in pancreas morphogenesis	BP
GO:0090425	0.00688579829138085	1	1	1	acinar cell differentiation	BP
GO:1901978	0.00688579829138085	1	1	1	positive regulation of cell cycle checkpoint	BP
GO:2000979	0.00688579829138085	1	1	1	positive regulation of forebrain neuron differentiation	BP
GO:0021920	0.00703592344976196	1	1	1	NA	NA
GO:0042663	0.00703840153148416	1	1	1	regulation of endodermal cell fate specification	BP
GO:1901296	0.00703840153148416	1	1	1	negative regulation of canonical Wnt signaling pathway involved in cardiac muscle cell fate commitment	BP
GO:1904723	0.00703840153148416	1	1	1	negative regulation of Wnt-Frizzled-LRP5/6 complex assembly	BP
GO:1904958	0.00703840153148416	1	1	1	positive regulation of midbrain dopaminergic neuron differentiation	BP
GO:1905607	0.00703840153148416	1	1	1	negative regulation of presynapse assembly	BP
GO:0006539	0.00704452219865235	1	1	1	glutamate catabolic process via 2-oxoglutarate	BP
GO:0003063	0.0070445239384075	1	1	1	negative regulation of heart rate by acetylcholine	BP
GO:0006535	0.0070445239384075	1	1	1	cysteine biosynthetic process from serine	BP
GO:0007063	0.0070445239384075	1	1	1	regulation of sister chromatid cohesion	BP
GO:0007518	0.0070445239384075	1	1	1	myoblast fate determination	BP
GO:0019477	0.0070445239384075	1	1	1	L-lysine catabolic process	BP
GO:0035847	0.0070445239384075	1	1	1	uterine epithelium development	BP
GO:0035849	0.0070445239384075	1	1	1	nephric duct elongation	BP
GO:0035852	0.0070445239384075	1	1	1	horizontal cell localization	BP
GO:0046680	0.0070445239384075	1	1	1	response to DDT	BP
GO:0060588	0.0070445239384075	1	1	1	negative regulation of lipoprotein lipid oxidation	BP
GO:0072077	0.0070445239384075	1	1	1	renal vesicle morphogenesis	BP
GO:0072283	0.0070445239384075	1	1	1	metanephric renal vesicle morphogenesis	BP
GO:0098725	0.0070445239384075	1	1	1	symmetric cell division	BP
GO:1901258	0.0070445239384075	1	1	1	positive regulation of macrophage colony-stimulating factor production	BP
GO:1901605	0.0070445239384075	1	1	1	alpha-amino acid metabolic process	BP
GO:1901724	0.0070445239384075	1	1	1	positive regulation of cell proliferation involved in kidney development	BP
GO:1904777	0.0070445239384075	1	1	1	negative regulation of protein localization to cell cortex	BP
GO:2000775	0.0070445239384075	1	1	1	NA	NA
GO:2000816	0.0070445239384075	1	1	1	negative regulation of mitotic sister chromatid separation	BP
GO:0007405	0.00709631235745623	0.99973499180867	2	19	neuroblast proliferation	BP
GO:0009653	0.00726570403521017	0.999341243753968	3	59	anatomical structure morphogenesis	BP
GO:0007062	0.00745116377080038	0.999714623814099	2	19	sister chromatid cohesion	BP
GO:0030182	0.00756550724500384	0.998589817990286	5	176	neuron differentiation	BP
GO:0007519	0.00798861836302928	0.999249950348735	3	60	skeletal muscle tissue development	BP
GO:0045892	0.00827323001000025	0.997201099935301	10	598	negative regulation of DNA-templated transcription	BP
GO:0000278	0.00973282546134628	0.998508584911409	4	120	mitotic cell cycle	BP
GO:1901741	0.0101048364145549	0.999541316210326	2	22	positive regulation of myoblast fusion	BP
GO:0008610	0.0104585467542369	0.999515134311818	2	23	lipid biosynthetic process	BP
GO:1903699	0.0104689176512337	0.99997265174303	1	2	tarsal gland development	BP
GO:0021522	0.0107603827395217	0.999493688881114	2	23	spinal cord motor neuron differentiation	BP
GO:0030279	0.0111829696198062	0.999461566514528	2	24	negative regulation of ossification	BP
GO:0048741	0.0116390209747465	0.999427794533689	2	24	skeletal muscle fiber development	BP
GO:0042246	0.0119280589180826	0.999406022614888	2	24	tissue regeneration	BP
GO:0055010	0.0120632363769976	0.999395743449976	2	24	ventricular cardiac muscle tissue morphogenesis	BP
GO:0060421	0.0122825667010658	0.99996232056383	1	2	positive regulation of heart growth	BP
GO:0060379	0.0123433281037419	0.99996194566898	1	2	cardiac muscle cell myoblast differentiation	BP
GO:0002092	0.0123874066917032	0.99936917322997	2	25	positive regulation of receptor internalization	BP
GO:0046619	0.0126584628732999	0.99995997133926	1	2	lens placode formation involved in camera-type eye formation	BP
GO:0045663	0.0135803809901353	0.999272553461557	2	26	positive regulation of myoblast differentiation	BP
GO:0032803	0.0137031978733713	0.999953066414538	1	2	regulation of low-density lipoprotein particle receptor catabolic process	BP
GO:0031109	0.0137889040878997	0.999952475416927	1	2	microtubule polymerization or depolymerization	BP
GO:0032805	0.0137942136783861	0.999952438681512	1	2	positive regulation of low-density lipoprotein particle receptor catabolic process	BP
GO:0060849	0.0138184625016005	0.999952270729717	1	2	NA	NA
GO:0071385	0.0138582077665902	0.999249749884312	2	26	cellular response to glucocorticoid stimulus	BP
GO:0038041	0.013866780338994	0.999951935182713	1	2	cross-receptor inhibition within G protein-coupled receptor heterodimer	BP
GO:0019878	0.0139895178855124	0.999951077499668	1	2	lysine biosynthetic process via aminoadipic acid	BP
GO:0072224	0.013989689698636	0.999951076293693	1	2	metanephric glomerulus development	BP
GO:2000098	0.0139911343254549	0.999951066153113	1	2	negative regulation of smooth muscle cell-matrix adhesion	BP
GO:2000818	0.0140154150990363	0.999950895555464	1	2	negative regulation of myoblast proliferation	BP
GO:0021937	0.0140216828484732	0.999950851469465	1	2	cerebellar Purkinje cell-granule cell precursor cell signaling involved in regulation of granule cell precursor cell proliferation	BP
GO:1904695	0.0140395983992834	0.999950725345484	1	2	positive regulation of vascular associated smooth muscle contraction	BP
GO:0006392	0.0140397469474397	0.999950724299037	1	2	transcription elongation by mitochondrial RNA polymerase	BP
GO:0048880	0.0140397720004143	0.99995072412255	1	2	sensory system development	BP
GO:0001705	0.0140397720004143	0.99995072412255	1	2	ectoderm formation	BP
GO:0009258	0.0140397720004143	0.99995072412255	1	2	10-formyltetrahydrofolate catabolic process	BP
GO:0019343	0.0140397720004143	0.99995072412255	1	2	cysteine biosynthetic process via cystathionine	BP
GO:0032412	0.0140397720004143	0.99995072412255	1	2	regulation of monoatomic ion transmembrane transporter activity	BP
GO:0060067	0.0140397720004143	0.99995072412255	1	2	cervix development	BP
GO:0072592	0.0140397720004143	0.99995072412255	1	2	oxygen metabolic process	BP
GO:2000744	0.0140397720004143	0.99995072412255	1	2	positive regulation of anterior head development	BP
GO:0010971	0.0150180341041024	0.999150030431006	2	27	positive regulation of G2/M transition of mitotic cell cycle	BP
GO:0021537	0.0170804868640263	0.998961447951029	2	29	telencephalon development	BP
GO:2000179	0.0172193017966869	0.99894853084806	2	29	positive regulation of neural precursor cell proliferation	BP
GO:0032387	0.0182169521034183	0.999889265602515	1	3	negative regulation of intracellular transport	BP
GO:0043506	0.0183704723508328	0.999887383505565	1	3	regulation of JUN kinase activity	BP
GO:0008045	0.0184454291024797	0.998828001285358	2	31	motor neuron axon guidance	BP
GO:0040001	0.019076677080971	0.999878519664625	1	3	establishment of mitotic spindle localization	BP
GO:0000070	0.019189762044239	0.998754949048944	2	31	mitotic sister chromatid segregation	BP
GO:0003160	0.0192949136206332	0.999875711992931	1	3	endocardium morphogenesis	BP
GO:0060414	0.0195921193609586	0.999871836315984	1	3	aorta smooth muscle tissue morphogenesis	BP
GO:0035544	0.0196098520361756	0.999871603177295	1	3	negative regulation of SNARE complex assembly	BP
GO:0071283	0.0197209938009866	0.999870137083026	1	3	cellular response to iron(III) ion	BP
GO:0072278	0.0198804055833274	0.999868019587809	1	3	metanephric comma-shaped body morphogenesis	BP
GO:0048625	0.01991656058302	0.999867536930585	1	3	myoblast fate commitment	BP
GO:0045737	0.0199367440316596	0.998678039433653	2	32	positive regulation of cyclin-dependent protein serine/threonine kinase activity	BP
GO:0043378	0.0201423459646663	0.999864502659799	1	3	positive regulation of CD8-positive, alpha-beta T cell differentiation	BP
GO:0090244	0.020341332818991	0.999861799779415	1	3	Wnt signaling pathway involved in somitogenesis	BP
GO:0021983	0.0203713788565197	0.998633705978445	2	32	pituitary gland development	BP
GO:0021524	0.0204720203165087	0.9998600099662	1	3	visceral motor neuron differentiation	BP
GO:1900740	0.0205310263625881	0.999859198048171	1	3	NA	NA
GO:0043418	0.0206698715209773	0.999857278202288	1	3	homocysteine catabolic process	BP
GO:0051049	0.0206890796615099	0.999857011573377	1	3	regulation of transport	BP
GO:0110032	0.0206989687406011	0.999856874204763	1	3	positive regulation of G2/MI transition of meiotic cell cycle	BP
GO:2000768	0.0207277520704215	0.999856473998339	1	3	positive regulation of nephron tubule epithelial cell differentiation	BP
GO:0070495	0.0207341175080303	0.999856385416472	1	3	negative regulation of thrombin-activated receptor signaling pathway	BP
GO:0000711	0.0207752742597231	0.999855812010509	1	3	meiotic DNA repair synthesis	BP
GO:0045686	0.0208009490229096	0.9998554537193	1	3	negative regulation of glial cell differentiation	BP
GO:0055005	0.0208153724842279	0.999855252243072	1	3	ventricular cardiac myofibril assembly	BP
GO:0070858	0.0208295737168863	0.99985505373269	1	3	negative regulation of bile acid biosynthetic process	BP
GO:0010747	0.0208657541057151	0.999854547368498	1	3	positive regulation of long-chain fatty acid import across plasma membrane	BP
GO:0035846	0.0209288481033369	0.999853662201211	1	3	oviduct epithelium development	BP
GO:0043371	0.0209427867694535	0.99985346628531	1	3	negative regulation of CD4-positive, alpha-beta T cell differentiation	BP
GO:0060623	0.0209496572995563	0.999853369667411	1	3	regulation of chromosome condensation	BP
GO:0021914	0.0209709868097077	0.999853069513045	1	3	negative regulation of smoothened signaling pathway involved in ventral spinal cord patterning	BP
GO:0097477	0.0209729321177884	0.999853042122752	1	3	lateral motor column neuron migration	BP
GO:0071657	0.0209737904791689	0.999853030036047	1	3	positive regulation of granulocyte colony-stimulating factor production	BP
GO:0042662	0.020980049373522	0.999852941888526	1	3	negative regulation of mesodermal cell fate specification	BP
GO:0010715	0.0209842520809853	0.999852882684467	1	3	regulation of extracellular matrix disassembly	BP
GO:0034421	0.0209848503921829	0.999852874255006	1	3	post-translational protein acetylation	BP
GO:0014707	0.0209860864222378	0.999852856840105	1	3	branchiomeric skeletal muscle development	BP
GO:0014908	0.0209860864222378	0.999852856840105	1	3	myotube differentiation involved in skeletal muscle regeneration	BP
GO:0019344	0.0209860864222378	0.999852856840105	1	3	cysteine biosynthetic process	BP
GO:0051987	0.0209860864222378	0.999852856840105	1	3	positive regulation of attachment of spindle microtubules to kinetochore	BP
GO:0060066	0.0209860864222378	0.999852856840105	1	3	oviduct development	BP
GO:0070814	0.0209860864222378	0.999852856840105	1	3	hydrogen sulfide biosynthetic process	BP
GO:0072049	0.0209860864222378	0.999852856840105	1	3	comma-shaped body morphogenesis	BP
GO:1905448	0.0209860864222378	0.999852856840105	1	3	positive regulation of mitochondrial ATP synthesis coupled electron transport	BP
GO:0060325	0.0214269098823946	0.99851975925436	2	34	face morphogenesis	BP
GO:0050807	0.0216128675408876	0.998500052115282	2	34	regulation of synapse organization	BP
GO:0000132	0.0217502338278604	0.998487491702361	2	33	establishment of mitotic spindle orientation	BP
GO:0051276	0.0227106574254971	0.998381846701277	2	34	chromosome organization	BP
GO:0007156	0.0239669447774842	0.995182693251217	4	165	homophilic cell adhesion via plasma membrane adhesion molecules	BP
GO:0007417	0.0242534333538004	0.996526034733556	3	92	central nervous system development	BP
GO:0021510	0.0248294082354226	0.9981402788369	2	36	spinal cord development	BP
GO:0003093	0.0252375747468193	0.999760307089202	1	4	regulation of glomerular filtration	BP
GO:0060964	0.0255152730979314	0.999754974133648	1	4	regulation of miRNA-mediated gene silencing	BP
GO:1903966	0.0256972633605356	0.999751446991924	1	4	monounsaturated fatty acid biosynthetic process	BP
GO:0072284	0.0258071428995489	0.999749305085571	1	4	metanephric S-shaped body morphogenesis	BP
GO:0071799	0.0260858914853871	0.999743829691083	1	4	cellular response to prostaglandin D stimulus	BP
GO:0034435	0.0262089664117056	0.999741393123874	1	4	NA	NA
GO:0071076	0.0262872655649671	0.999739836931854	1	4	RNA 3' uridylation	BP
GO:0010749	0.0262902918284708	0.999739776690252	1	4	regulation of nitric oxide mediated signal transduction	BP
GO:1905605	0.0263650547595786	0.999738286200335	1	4	positive regulation of blood-brain barrier permeability	BP
GO:0006641	0.0264819039366026	0.99794480548252	2	37	triglyceride metabolic process	BP
GO:0072012	0.0266749330642697	0.999732062499113	1	4	glomerulus vasculature development	BP
GO:0001933	0.0266778950105994	0.996036128511645	3	94	negative regulation of protein phosphorylation	BP
GO:0046710	0.0267459766135194	0.999730625212749	1	4	GDP metabolic process	BP
GO:0048936	0.0267969941318525	0.999729590675218	1	4	peripheral nervous system neuron axonogenesis	BP
GO:0035502	0.0268878096602142	0.999727744147635	1	4	metanephric part of ureteric bud development	BP
GO:0042481	0.0270556018762948	0.999724315753426	1	4	regulation of odontogenesis	BP
GO:0043415	0.0270751528972138	0.999723914868007	1	4	positive regulation of skeletal muscle tissue regeneration	BP
GO:2000405	0.0270908919192305	0.999723591931945	1	4	negative regulation of T cell migration	BP
GO:1905907	0.0271746659135444	0.999721869828993	1	4	negative regulation of amyloid fibril formation	BP
GO:0061205	0.0272887487185038	0.999719515981168	1	4	paramesonephric duct development	BP
GO:0046541	0.0273518884822992	0.999718208917202	1	4	saliva secretion	BP
GO:0071453	0.0274418396626184	0.999716341517463	1	4	cellular response to oxygen levels	BP
GO:1901299	0.027542458322801	0.999714245265494	1	4	negative regulation of hydrogen peroxide-mediated programmed cell death	BP
GO:0001920	0.0276349507510694	0.999712311424333	1	4	negative regulation of receptor recycling	BP
GO:0035092	0.0276744237458142	0.999711484109869	1	4	sperm DNA condensation	BP
GO:0060214	0.0277258040336391	0.999710405429924	1	4	endocardium formation	BP
GO:1905382	0.0278161223186731	0.99970850434728	1	4	positive regulation of snRNA transcription by RNA polymerase II	BP
GO:0090082	0.0278778122663712	0.99970720223639	1	4	NA	NA
GO:0060913	0.0278812221932253	0.999707130176251	1	4	cardiac cell fate determination	BP
GO:0003266	0.0278827706054563	0.999707097451532	1	4	regulation of secondary heart field cardioblast proliferation	BP
GO:0043503	0.0278838070801326	0.999707075545257	1	4	skeletal muscle fiber adaptation	BP
GO:0070189	0.0278838070801326	0.999707075545257	1	4	kynurenine metabolic process	BP
GO:0072050	0.0278838070801326	0.999707075545257	1	4	S-shaped body morphogenesis	BP
GO:0031333	0.0283182934272332	0.99771962209323	2	38	negative regulation of protein-containing complex assembly	BP
GO:0009058	0.028992559927736	0.997635709573379	2	38	biosynthetic process	BP
GO:0045931	0.0292197423548783	0.997604778948556	2	39	positive regulation of mitotic cell cycle	BP
GO:0001889	0.0304566390111257	0.995234819589854	3	99	liver development	BP
GO:0001657	0.0316566487180273	0.997285940961569	2	41	ureteric bud development	BP
GO:0021871	0.0317050567664971	0.999595597103032	1	5	forebrain regionalization	BP
GO:0045787	0.0322080666772063	0.997212898417379	2	41	positive regulation of cell cycle	BP
GO:2000324	0.0322919281638482	0.999580385795525	1	5	positive regulation of glucocorticoid receptor signaling pathway	BP
GO:0060298	0.032401919737785	0.999577503222501	1	5	positive regulation of sarcomere organization	BP
GO:0007420	0.0324405001951925	0.991253582362352	5	260	brain development	BP
GO:0048793	0.0327537014997466	0.999568216861633	1	5	pronephros development	BP
GO:0003105	0.0330565179750842	0.999560141135726	1	5	negative regulation of glomerular filtration	BP
GO:0072178	0.033265652938722	0.999554519493057	1	5	nephric duct morphogenesis	BP
GO:0033561	0.0332824500260224	0.9995540664098	1	5	NA	NA
GO:0048014	0.0333798655027169	0.999551434129409	1	5	Tie signaling pathway	BP
GO:0010587	0.0335357380442073	0.999547205934022	1	5	miRNA catabolic process	BP
GO:0046037	0.0336034016220508	0.999545364233719	1	5	GMP metabolic process	BP
GO:0040036	0.033962525194075	0.999535525988254	1	5	regulation of fibroblast growth factor receptor signaling pathway	BP
GO:0002719	0.0341586434540474	0.999530108211182	1	5	negative regulation of cytokine production involved in immune response	BP
GO:0060415	0.034219767457907	0.99952841314535	1	5	muscle tissue morphogenesis	BP
GO:0060836	0.0343247783060374	0.999525493801082	1	5	lymphatic endothelial cell differentiation	BP
GO:0032914	0.0344135753797576	0.999523018077039	1	5	positive regulation of transforming growth factor beta1 production	BP
GO:0021559	0.0345019279593888	0.999520548261141	1	5	trigeminal nerve development	BP
GO:0070857	0.034512298408191	0.999520257940483	1	5	regulation of bile acid biosynthetic process	BP
GO:0019346	0.0345661237957772	0.999518749667246	1	5	transsulfuration	BP
GO:0014904	0.0347017843545601	0.999514937589333	1	5	myotube cell development	BP
GO:0018120	0.0347227879094114	0.999514346023211	1	5	NA	NA
GO:0097052	0.0347332715065235	0.999514050615383	1	5	L-kynurenine metabolic process	BP
GO:0007283	0.0356850116678306	0.986461126733382	8	543	spermatogenesis	BP
GO:0050918	0.0358144575921746	0.996712784508626	2	43	positive chemotaxis	BP
GO:0045907	0.0366864520003194	0.996586017071635	2	44	positive regulation of vasoconstriction	BP
GO:0014012	0.036899023662249	0.999428436438225	1	6	peripheral nervous system axon regeneration	BP
GO:0007169	0.0373447246852056	0.993667040104673	3	110	transmembrane receptor protein tyrosine kinase signaling pathway	BP
GO:2000726	0.0374302115124323	0.999411736227258	1	6	negative regulation of cardiac muscle cell differentiation	BP
GO:0072177	0.0375932885818208	0.999406560209668	1	6	mesonephric duct development	BP
GO:0009953	0.0385979289079127	0.996305243384938	2	45	dorsal/ventral pattern formation	BP
GO:0043484	0.0390984778862939	0.996228424221355	2	46	regulation of RNA splicing	BP
GO:0002088	0.0392297836054534	0.99620886975257	2	46	lens development in camera-type eye	BP
GO:0003056	0.0393933040200363	0.999347898100825	1	6	regulation of vascular associated smooth muscle contraction	BP
GO:0010989	0.0398433989196887	0.999332790617978	1	6	negative regulation of low-density lipoprotein particle clearance	BP
GO:1902751	0.039972011394459	0.999328441433659	1	6	positive regulation of cell cycle G2/M phase transition	BP
GO:0061743	0.0402317055384704	0.999319615798766	1	6	motor learning	BP
GO:0090063	0.0402329923945089	0.999319571919525	1	6	positive regulation of microtubule nucleation	BP
GO:0000281	0.0405679664214047	0.996004811357121	2	47	mitotic cytokinesis	BP
GO:0048664	0.040570568406677	0.999308011577395	1	6	neuron fate determination	BP
GO:0051127	0.040639572340822	0.999305636343341	1	6	positive regulation of actin nucleation	BP
GO:0014842	0.0409642073221887	0.999294406337329	1	6	regulation of skeletal muscle satellite cell proliferation	BP
GO:1902949	0.0410838872924653	0.99929024317756	1	6	positive regulation of tau-protein kinase activity	BP
GO:1905098	0.0410934567041688	0.999289909760719	1	6	negative regulation of guanyl-nucleotide exchange factor activity	BP
GO:0051026	0.0411867385626662	0.999286655470313	1	6	chiasma assembly	BP
GO:0050974	0.0413178094965304	0.999282070064622	1	6	detection of mechanical stimulus involved in sensory perception	BP
GO:0021587	0.0413595934179243	0.999280605149837	1	6	cerebellum morphogenesis	BP
GO:0097647	0.0413666137672519	0.999280358872395	1	6	amylin receptor signaling pathway	BP
GO:0030240	0.0413803313918741	0.999279877527441	1	6	skeletal muscle thin filament assembly	BP
GO:0019318	0.0414769733601088	0.999276481769585	1	6	hexose metabolic process	BP
GO:0006563	0.0415326056121006	0.999274523307623	1	6	L-serine metabolic process	BP
GO:0061303	0.0415348143680372	0.999274445495656	1	6	cornea development in camera-type eye	BP
GO:2000543	0.0415348145801176	0.999274445488184	1	6	positive regulation of gastrulation	BP
GO:0071677	0.0415348149060744	0.999274445476701	1	6	positive regulation of mononuclear cell migration	BP
GO:0009411	0.0429741128842552	0.995630278077536	2	48	response to UV	BP
GO:0072164	0.0431891679119102	0.999192826772875	1	7	mesonephric tubule development	BP
GO:0043066	0.0440172103373847	0.982599706096244	8	569	negative regulation of apoptotic process	BP
GO:0060179	0.0455838376498051	0.999099983356916	1	7	male mating behavior	BP
GO:0060561	0.045853660544526	0.999089199571549	1	7	apoptotic process involved in morphogenesis	BP
GO:0051897	0.0460262205653611	0.99152282933577	3	116	positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	BP
GO:0071638	0.0462062272332216	0.99907501027651	1	7	negative regulation of monocyte chemotactic protein-1 production	BP
GO:0003151	0.0463362926354722	0.995081981043541	2	51	outflow tract morphogenesis	BP
GO:0072112	0.0465113107246428	0.99906264182674	1	7	podocyte differentiation	BP
GO:0060087	0.0466493954052639	0.999057016204143	1	7	relaxation of vascular associated smooth muscle	BP
GO:0070309	0.0469201844360757	0.999045934378087	1	7	lens fiber cell morphogenesis	BP
GO:0045986	0.0473325923283842	0.999028930197057	1	7	negative regulation of smooth muscle contraction	BP
GO:2000767	0.0474527425663831	0.999023947440372	1	7	positive regulation of cytoplasmic translation	BP
GO:0032730	0.047602231040467	0.999017729857429	1	7	positive regulation of interleukin-1 alpha production	BP
GO:0090175	0.0476677457422582	0.999014998604849	1	7	regulation of establishment of planar polarity	BP
GO:0072197	0.0476974010536263	0.999013761029624	1	7	ureter morphogenesis	BP
GO:0031442	0.048181699493931	0.998993438229298	1	7	positive regulation of mRNA 3'-end processing	BP
GO:0090266	0.0482292073158485	0.998991433263207	1	7	regulation of mitotic cell cycle spindle assembly checkpoint	BP
GO:0045132	0.0482636057202747	0.998989980283034	1	7	meiotic chromosome segregation	BP
GO:0021520	0.0482679285667056	0.998989797611663	1	7	spinal cord motor neuron cell fate specification	BP
GO:0007021	0.0482860974896837	0.998989029659842	1	7	tubulin complex assembly	BP
GO:0071456	0.0484385123469847	0.990894542864714	3	118	cellular response to hypoxia	BP
GO:0072574	0.0493917914790283	0.99892001467048	1	8	hepatocyte proliferation	BP
GO:0006929	0.0497542670655564	0.998903949589267	1	8	substrate-dependent cell migration	BP
GO:0007389	0.0500205623564803	0.994460727040455	2	52	pattern specification process	BP
GO:0006260	0.0501498944231428	0.990440039667896	3	120	DNA replication	BP
GO:2000650	0.0504896578641797	0.998870985109281	1	8	negative regulation of sodium ion transmembrane transporter activity	BP
GO:0071559	0.0506308802409573	0.998864597691348	1	8	response to transforming growth factor beta	BP
GO:0098532	0.0511438766291872	0.998841240475694	1	8	NA	NA
GO:0006999	0.0521066540891194	0.998796749178362	1	8	nuclear pore organization	BP
GO:0090090	0.0521186456082096	0.989907056724298	3	124	negative regulation of canonical Wnt signaling pathway	BP
GO:0030326	0.0522142912084659	0.99407092440981	2	55	embryonic limb morphogenesis	BP
GO:0031123	0.0522541853498268	0.998789855975879	1	8	RNA 3'-end processing	BP
GO:0001541	0.0522638556059576	0.994068017143342	2	53	ovarian follicle development	BP
GO:0045143	0.0522810016817179	0.998788600860258	1	8	homologous chromosome segregation	BP
GO:0055114	0.052432437760075	0.976147612211776	10	797	NA	NA
GO:0050667	0.0528807175772563	0.998760358177143	1	8	homocysteine metabolic process	BP
GO:0035914	0.0528916969696564	0.993957180405972	2	53	skeletal muscle cell differentiation	BP
GO:1990264	0.0533569976870041	0.998717981754691	1	9	peptidyl-tyrosine dephosphorylation involved in inactivation of protein kinase activity	BP
GO:0010972	0.0536028134993626	0.998725911252919	1	8	negative regulation of G2/M transition of mitotic cell cycle	BP
GO:0008343	0.0536331450219269	0.998724453766393	1	8	adult feeding behavior	BP
GO:0032873	0.0537747438934063	0.998717638418144	1	8	negative regulation of stress-activated MAPK cascade	BP
GO:0048644	0.0539647733787263	0.99870846289427	1	8	muscle organ morphogenesis	BP
GO:0051149	0.054005001872824	0.998706516187634	1	8	positive regulation of muscle cell differentiation	BP
GO:0010642	0.0540776087467047	0.998702998861352	1	8	negative regulation of platelet-derived growth factor receptor signaling pathway	BP
GO:0033129	0.054216748087174	0.998696244843871	1	8	NA	NA
GO:0007197	0.0543576173612436	0.99868938860222	1	8	adenylate cyclase-inhibiting G protein-coupled acetylcholine receptor signaling pathway	BP
GO:0002090	0.0543994993519066	0.998687346623968	1	8	regulation of receptor internalization	BP
GO:0090009	0.0545080148082971	0.998682048343201	1	8	primitive streak formation	BP
GO:0010941	0.0547491983365726	0.99867023348719	1	8	NA	NA
GO:1905665	0.0548205614368363	0.998666727297505	1	8	positive regulation of calcium ion import across plasma membrane	BP
GO:0055009	0.0548443544327062	0.998665557259106	1	8	atrial cardiac muscle tissue morphogenesis	BP
GO:0060351	0.0549798728686823	0.998658883041222	1	8	cartilage development involved in endochondral bone morphogenesis	BP
GO:0000904	0.0552920687164249	0.998622274200503	1	9	NA	NA
